2025-09-30 01:34:01 [main] INFO  com.winmore.utils.Log - 🌍 Launching Winmore app on environment [napreprod] at: https://login-napreprod.lanetixstaging.com/
2025-09-30 01:34:04 [main] INFO  com.winmore.utils.Log - ✅ Application URL launched successfully.
2025-09-30 01:34:06 [main] INFO  com.winmore.utils.Log - ✅ Verified presence of login screen successfully.
2025-09-30 01:34:06 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:34:06 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:34:06 [main] INFO  com.winmore.utils.Log - User entered the login credentials successfully.
2025-09-30 01:34:11 [main] INFO  com.winmore.utils.Log - ✅ Verified the selection of organization successfully.
2025-09-30 01:34:21 [main] INFO  com.winmore.utils.Log - ✅ Login is successful in the application
2025-09-30 01:34:21 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:34:21 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:34:30 [main] INFO  com.winmore.utils.Log - ✅ User clicked on the schedule activity option after clicking on the quick create button
2025-09-30 01:34:30 [main] INFO  com.winmore.utils.Log - ✅ User verified the schedule activity screen successfully
2025-09-30 01:34:32 [main] INFO  com.winmore.utils.Log - ✅ User logged out from the application successfully
2025-09-30 01:34:36 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:34:36 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:34:39 [main] INFO  com.winmore.utils.Log - ✅ User logged out from the application successfully
2025-09-30 01:34:45 [main] INFO  com.winmore.utils.Log - ✅ Verified presence of login screen successfully.
2025-09-30 01:34:45 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
